,Uniform,Gaussian,TinyImageNet (Crop),TinyImageNet (Resize),LSUN (Crop),LSUN (Resize),iSUN,SVHN,Cifar100,All
Max_relu_15,0.12783944,0.06482963,0.6615352999999999,0.6620129752318826,0.81058712,0.64691995,0.6881163585434174,0.9183212546097111,0.58629924,0.6273634562184267
Max_relu_16,0.69103634,0.56467182,0.82298755,0.8389469880746101,0.83963065,0.84599875,0.8547715630252101,0.9041353910571605,0.61971994,0.8032440101034399
Max_relu_17,0.16842767,0.08630195,0.70773034,0.7162602588930792,0.8240387400000001,0.7037998,0.7418178151260505,0.9046734634296251,0.6034426999999999,0.6527003798813247
Max_relu_18,0.95709576,0.8999862799999999,0.80537141,0.8224876465192131,0.85682402,0.8054431000000001,0.8217783529411764,0.898830447141979,0.65922938,0.8554396690321545
Max_relu_19,0.24355387,0.13332419,0.7614475399999999,0.7693846702680666,0.86106579,0.75919867,0.7924367394957983,0.9236911608789182,0.6578828200000001,0.6970348598749098
Max_relu_20,0.9283561,0.92720218,0.84490005,0.8550647232697992,0.8901875200000001,0.84562801,0.8672588347338935,0.9224084396127841,0.66013308,0.8800904658808435
Max_relu_21,0.33910965,0.20282556000000002,0.79514949,0.798796126796453,0.88691385,0.79319789,0.819365512605042,0.936448467271051,0.69753384,0.7335727497794884
Max_relu_22,0.9721493,0.98514331,0.8583706599999998,0.8600070329222302,0.90108681,0.85919201,0.8710007394957984,0.9171783228334358,0.74038418,0.8975677421618155
Max_relu_23,0.5509474400000001,0.37354818,0.8525359699999999,0.8579453878299867,0.9175490399999999,0.8537596599999998,0.8741021960784314,0.9554144783343577,0.7537978599999999,0.805292340229332
Max_relu_24,0.9046178300000001,0.90746229,0.9329524499999999,0.9320516461115075,0.95706241,0.94109062,0.9480991820728291,0.9783294368469577,0.79447102,0.9369560069360917
Max_relu_25,0.63135425,0.45320801,0.869578,0.8722785037203139,0.9290152700000001,0.8646038800000001,0.8843770420168068,0.9612662031346035,0.78634408,0.8307672379921418
Max_relu_26,0.5944241,0.59203721,0.86358442,0.8460997349913362,0.9227361500000001,0.8324299100000001,0.8478537478991597,0.9365701790104487,0.8249629999999999,0.8261757978510145
Max_relu_27,0.9152584100000001,0.91817411,0.9132981399999999,0.8919806441749057,0.9662667899999999,0.91090384,0.9104321568627451,0.981809376920713,0.87133558,0.9324731537166225
Max_relu_28,0.9989756799999999,0.99936512,0.9368652800000001,0.9231492304556109,0.9658500700000001,0.94362885,0.9412738151260505,0.9494611555009219,0.845878,0.9507106356747654
Max_relu_29,0.9821985000000001,0.9833676200000001,0.8999996499999999,0.8871100091733768,0.93848403,0.8842893000000001,0.8906676974789915,0.928301044867855,0.84644048,0.921475540253388
Max_relu_30,0.9745563500000001,0.9835444499999999,0.6989613800000001,0.7010855264499032,0.7045081999999999,0.72180457,0.7128249971988796,0.47032146972956357,0.6302949999999999,0.6963048893432764
Max_relu_31,0.85932231,0.94713624,0.7689753,0.7220839567832025,0.8747424199999999,0.6959178,0.7130992717086835,0.9017330285802089,0.7421932,0.8228549995990698
Min_out,0.07768204,0.07073741,0.09681109999999998,0.07843564366527367,0.13868401,0.04973935,0.04918931092436975,0.12557415872771974,0.17858078,0.09729508660091414
Min_relu_32,0.0011499,1.9999999999997797e-08,0.31021416999999996,0.18755231882580775,0.63460564,0.12223242,0.1494229131652661,0.8092361094038106,0.4622256,0.37319440301499474
Min_relu_0,0.00183509,3.0200000000000007e-06,0.081148,0.03100757313219855,0.5681484299999999,0.018977880000000003,0.02944361904761905,0.978227881069453,0.4816779,0.3522345992703071
Min_relu_1,0.00051466,3.400000000000003e-06,0.11441536,0.04685115686474366,0.6848098599999999,0.031116829999999998,0.04966597198879552,0.9905088199139521,0.48577670000000006,0.37512364385374064
Min_relu_2,2.6199999999999783e-06,0.0,0.08162276,0.02635687493629599,0.6074556000000001,0.006750719999999996,0.02093335574229692,0.9841766748617087,0.5474133999999999,0.3584404688878197
Min_relu_3,0.0,0.0,0.01756576,0.00395248190806238,0.40793271,0.0010508399999999874,0.0032681904761904692,0.9880866279963123,0.49954712,0.3262874488814049
Min_relu_4,0.0,0.0,0.023349920000000003,0.005062603200489244,0.47569485999999994,0.0012137799999999835,0.004182341736694678,0.9960251690227413,0.5216983000000001,0.3370479602678213
Min_relu_5,7.58000000000001e-06,0.0,0.03282963,0.008931688920599324,0.47186767,0.0019045199999999797,0.004779428571428568,0.9929395397971728,0.5365526799999999,0.33805774095902497
Min_relu_6,4.429999999999992e-05,0.0,0.09933365,0.032972479869534194,0.6809727900000001,0.01812527,0.03523112605042017,0.9561055201290719,0.51592762,0.3617559528105204
Min_relu_7,0.00101586,3.6000000000000476e-07,0.1806821,0.09999998980735908,0.6963030000000001,0.08799291999999999,0.10994690196078431,0.9307461355255071,0.49064427999999993,0.3839379680859595
Min_relu_8,0.0006059199999999998,1.3139999999999996e-05,0.56606275,0.5027188971562532,0.8364253500000001,0.54100464,0.547680268907563,0.92420073755378,0.48748258,0.558872043140085
Min_relu_9,0.00018795999999999987,0.0,0.6201147499999999,0.5643558454795637,0.82850567,0.53988834,0.5468773333333333,0.9374568838352796,0.50216988,0.5735252746371582
Min_relu_10,0.22225733,0.04515581,0.49703941000000007,0.41326804607073697,0.8654651600000002,0.32450446,0.38703189915966385,0.9023372195759066,0.55452526,0.5343930218106006
Min_relu_11,0.37882485000000005,0.12241343000000002,0.4918640900000001,0.4056166241973295,0.8411469700000002,0.38501268,0.39982386554621846,0.9788801705593115,0.5464794000000001,0.5808992713094379
Min_relu_12,0.34482871,0.08072721999999999,0.50186153,0.4264322597084905,0.8574926500000001,0.40137069000000003,0.4486134117647059,0.9556538491087891,0.55101732,0.5781721313447197
Min_relu_13,0.68255424,0.35492694,0.74260478,0.722837600652329,0.9096529900000001,0.7086647100000001,0.7484011540616247,0.9811023547940996,0.56759214,0.7631033377435651
Min_relu_14,0.01774152,0.00163316,0.2349066,0.14756406074813982,0.69601911,0.12835928,0.1471333669467787,0.778170647664413,0.5284609,0.36531909830807474
Min_relu_15,0.55760182,0.20823355,0.50723428,0.484470971358679,0.71155113,0.43253654999999996,0.46382371988795523,0.9292408343577137,0.55532214,0.6017054847245611
Min_relu_16,0.7454591700000002,0.6519402400000001,0.79572698,0.8068495973906838,0.84734652,0.80084813,0.8084264649859944,0.9426371811616474,0.6243048,0.8139350603399889
Min_relu_17,0.54505176,0.30801333999999997,0.76318051,0.7892115380695138,0.7606596999999999,0.7757070699999999,0.7774067787114847,0.9195887523048555,0.60872382,0.7335998235907305
Min_relu_18,0.9936622199999999,0.9741558699999999,0.8342809400000001,0.8524003771277139,0.87715917,0.85433589,0.862881781512605,0.9339315842040566,0.59513956,0.8889410001202791
Min_relu_19,0.8556776,0.69086699,0.8174395400000001,0.8102090612577719,0.8885583,0.80207386,0.8149475518207283,0.9455688921327597,0.6622428600000001,0.8388941804987571
Min_relu_20,0.9798655299999999,0.96523489,0.80694811,0.8201925287942106,0.8641678299999999,0.8067002699999999,0.8232397871148459,0.9121463468039336,0.6336891600000001,0.8673816233662095
Min_relu_21,0.72109683,0.7055315,0.70805573,0.6993346957496687,0.79852459,0.7380531300000001,0.7531811428571429,0.8622802435464044,0.61310954,0.7598464357308957
Min_relu_22,0.9955201200000001,0.99106354,0.8785154500000001,0.8983344613189277,0.90722505,0.8984599200000001,0.9128111036414566,0.8812365012292562,0.6515973,0.9007554967524657
Min_relu_23,0.90462021,0.9231489300000002,0.8365012900000001,0.8356704821119152,0.8803927699999998,0.82730036,0.8380929411764705,0.9252336278426552,0.7371687,0.8737260795044504
Min_relu_24,0.8925812399999999,0.81733846,0.8658652600000001,0.8609708388543472,0.93151416,0.8808164599999999,0.8805980280112045,0.9703185579287033,0.75049908,0.8940672981316654
Min_relu_25,0.96713263,0.97686559,0.9155785900000001,0.9153016512078279,0.9457551000000001,0.9357428499999999,0.9401464649859944,0.9416136485863553,0.75579264,0.9328905961831448
Min_relu_26,0.83784539,0.78484328,0.8819774900000001,0.8820785852614413,0.8992928,0.8855546599999999,0.8885825882352941,0.9195855869698832,0.79524986,0.875979373145698
Min_relu_27,0.8956812299999999,0.90924347,0.8385600599999998,0.8201014473550097,0.86300062,0.83583052,0.8432483585434173,0.8123188575599263,0.6886761,0.8377919864084676
Min_relu_28,0.93213248,0.9494321800000001,0.94932784,0.9352026908572011,0.9788018099999998,0.9444270499999999,0.9509860840336133,0.9823394399200984,0.8446403,0.9522041115387699
Min_relu_29,0.99809516,0.9993643,0.74537075,0.760240556518194,0.7059229,0.8016404599999999,0.7873093333333334,0.5413398701598033,0.6325254,0.744168251343116
Min_relu_30,0.9988475599999999,0.99934591,0.9097958100000001,0.9106558862501275,0.92556762,0.92971708,0.9283318095238097,0.8782179932390903,0.85371294,0.9219677812525057
Min_relu_31,0.09310384,0.09419075999999998,0.08133857,0.06804409336459077,0.17267819,0.04506237,0.047174588235294114,0.12807777735095266,0.15708471999999998,0.10095316534359713
